epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
111,0.33454,0.9787,0.34476,0.9674,0.000009
112,0.33369,0.9792,0.34767,0.9640,0.000009
113,0.33527,0.9777,0.34800,0.9646,0.000009
114,0.33588,0.9768,0.34746,0.9654,0.000009
115,0.33443,0.9787,0.34964,0.9618,0.000009
116,0.33518,0.9776,0.34801,0.9634,0.000009
117,0.33540,0.9766,0.34879,0.9632,0.000009
118,0.33451,0.9781,0.34727,0.9646,0.000009
119,0.33431,0.9785,0.34626,0.9662,0.000009
120,0.33513,0.9776,0.34724,0.9646,0.000009
121,0.33495,0.9775,0.34802,0.9632,0.000007
122,0.33443,0.9785,0.34814,0.9642,0.000007
123,0.33328,0.9795,0.34686,0.9646,0.000007
124,0.33394,0.9786,0.34682,0.9654,0.000007
125,0.33156,0.9816,0.34692,0.9656,0.000007
126,0.33323,0.9799,0.34623,0.9668,0.000007
127,0.33416,0.9782,0.34648,0.9656,0.000007
128,0.33326,0.9794,0.34771,0.9646,0.000007
129,0.33258,0.9803,0.34514,0.9670,0.000007
130,0.33255,0.9801,0.34614,0.9658,0.000007
131,0.33239,0.9801,0.34545,0.9656,0.000005
132,0.33269,0.9805,0.34682,0.9652,0.000005
133,0.33255,0.9800,0.34658,0.9658,0.000005
134,0.33244,0.9802,0.34667,0.9646,0.000005
135,0.33287,0.9799,0.34597,0.9658,0.000005
136,0.33153,0.9819,0.34509,0.9670,0.000005
137,0.33170,0.9811,0.34727,0.9650,0.000005
138,0.33306,0.9798,0.34741,0.9644,0.000005
139,0.33320,0.9795,0.34633,0.9658,0.000005
140,0.33088,0.9820,0.34530,0.9670,0.000005
141,0.33266,0.9804,0.34552,0.9666,0.000004
142,0.33137,0.9816,0.34589,0.9660,0.000004
143,0.33208,0.9808,0.34432,0.9684,0.000004
144,0.33113,0.9819,0.34590,0.9668,0.000004
145,0.33157,0.9816,0.34412,0.9684,0.000004
146,0.33090,0.9816,0.34503,0.9668,0.000004
147,0.33157,0.9812,0.34480,0.9674,0.000004
148,0.33150,0.9815,0.34487,0.9678,0.000004
149,0.33221,0.9808,0.34590,0.9656,0.000004
150,0.33221,0.9808,0.34535,0.9668,0.000004
151,0.33142,0.9817,0.34461,0.9678,0.000004
152,0.33006,0.9829,0.34459,0.9676,0.000004
153,0.33038,0.9821,0.34695,0.9648,0.000004
154,0.33065,0.9823,0.34565,0.9670,0.000004
155,0.33101,0.9820,0.34652,0.9658,0.000004
156,0.33039,0.9827,0.34625,0.9648,0.000004
157,0.33022,0.9828,0.34530,0.9666,0.000004
158,0.32997,0.9830,0.34499,0.9674,0.000004
159,0.32953,0.9837,0.34543,0.9662,0.000004
160,0.33033,0.9830,0.34466,0.9676,0.000004
161,0.32919,0.9835,0.34467,0.9678,0.000003
162,0.32887,0.9841,0.34479,0.9668,0.000003
163,0.32966,0.9832,0.34463,0.9676,0.000003
164,0.32914,0.9835,0.34452,0.9670,0.000003
165,0.32972,0.9834,0.34561,0.9670,0.000003
166,0.33121,0.9819,0.34481,0.9682,0.000003
167,0.33096,0.9818,0.34411,0.9688,0.000003
168,0.32903,0.9843,0.34423,0.9684,0.000003
169,0.33022,0.9829,0.34437,0.9674,0.000003
170,0.32923,0.9837,0.34521,0.9678,0.000003
171,0.32963,0.9833,0.34482,0.9674,0.000002
172,0.32938,0.9839,0.34429,0.9680,0.000002
173,0.32987,0.9830,0.34431,0.9678,0.000002
174,0.32913,0.9846,0.34405,0.9684,0.000002
175,0.32924,0.9839,0.34391,0.9688,0.000002
176,0.32978,0.9830,0.34453,0.9668,0.000002
177,0.32914,0.9839,0.34402,0.9692,0.000002
178,0.32922,0.9837,0.34425,0.9684,0.000002
179,0.32957,0.9832,0.34417,0.9678,0.000002
180,0.32871,0.9842,0.34368,0.9694,0.000002
181,0.32853,0.9849,0.34396,0.9686,0.000002
182,0.32974,0.9827,0.34387,0.9690,0.000002
183,0.32916,0.9836,0.34477,0.9674,0.000002
184,0.32844,0.9843,0.34382,0.9686,0.000002
185,0.32955,0.9832,0.34396,0.9686,0.000002
186,0.32950,0.9836,0.34444,0.9686,0.000002
187,0.32859,0.9845,0.34383,0.9690,0.000002
188,0.32884,0.9845,0.34392,0.9674,0.000002
189,0.32854,0.9848,0.34424,0.9674,0.000002
190,0.32880,0.9842,0.34438,0.9684,0.000002
191,0.32914,0.9839,0.34381,0.9692,0.000001
192,0.32795,0.9847,0.34397,0.9686,0.000001
193,0.32785,0.9853,0.34410,0.9684,0.000001
194,0.32936,0.9832,0.34379,0.9692,0.000001
195,0.32935,0.9838,0.34398,0.9690,0.000001
196,0.32919,0.9839,0.34411,0.9688,0.000001
197,0.32916,0.9839,0.34406,0.9690,0.000001
198,0.32858,0.9844,0.34417,0.9676,0.000001
199,0.32854,0.9841,0.34445,0.9680,0.000001
200,0.32929,0.9838,0.34391,0.9678,0.000001
